Town,Time-of-Day,Weather,PositionID
03,noon,hardrain,13907007433801079298
03,night,clear,2160157819061580166
03,noon,clear,12715261153206890255
03,noon,midrain,24828375021798710
03,night,wetcloudy,9103120658919677304
03,night,wetcloudy,17270526360191012019
03,sunset,clear,15488221219019672722
03,noon,wet,9405752156329984019
03,sunset,clear,17838788807326729606
03,noon,hardrain,8293461507941664652
03,night,clear,9324806706333407422
03,noon,cloudy,16409190731762548588
03,sunset,midfog,7307379359799306175
03,night,clear,6801601699462501343
03,noon,softrain,11906909327355227669
03,noon,wet,9699809708779545483
03,sunset,wetcloudy,11546585989968456948
03,sunset,softrain,9607341540401425400
03,sunset,wetcloudy,9954736227985572370
03,noon,clear,14375697094667400355
03,noon,clear,11940102995213186008
03,night,clear,9566016993882237882
03,sunset,clear,12228415093008512774
03,noon,softrain,16564007941552061359
03,noon,clear,12387657935318664529
03,sunset,wet,15729638658357415143
03,night,wetcloudy,15835638088494248531
03,noon,hardfog,2581762086033611646
03,noon,softrain,7376112783698572650
03,night,hardrain,6244486861842186768
03,noon,hardrain,18195441669269605434
03,sunset,wetcloudy,3350677376704129553
03,noon,clear,7127657503625681033
03,noon,clear,11236636787398731212
03,noon,softrain,11397430599592036073
03,noon,wet,10112433344081580929
03,noon,clear,8471523664119793663
03,sunset,cloudy,2707310386388958244
03,noon,clear,3795598312637122576
03,noon,cloudy,3851322621028660251
03,night,clear,977608802267939013
03,night,clear,10053271606927153643
03,night,cloudy,16937286478713229223
03,sunset,midrain,7727762495939203288
03,noon,wetcloudy,3533019181209504825
03,night,clear,16190153809040486769
03,noon,clear,1392729728141607782
03,night,cloudy,8825916287089970076
03,night,clear,16142012364241402959
03,noon,midrain,13578047774534142724
03,noon,cloudy,11060632229525984909
03,sunset,softrain,1220902302954078643
03,noon,cloudy,11931545604121005901
03,noon,midfog,1049399954467214777
03,sunset,hardfog,6747178488604952662
03,sunset,clear,2366527898946462438
03,night,clear,16463422052421473890
03,noon,hardfog,9429802275719605594
03,noon,softrain,17336072604530016168
03,night,cloudy,7849328219297128069
03,noon,midrain,13040499268556220978
03,noon,clear,4601176217762690528
03,noon,wet,18283307710580839139
03,noon,hardrain,4050286182055938741
03,sunset,softrain,9145345518500904010
03,sunset,cloudy,16936441453979939232
03,sunset,cloudy,9040323139625011700
03,sunset,wetcloudy,12995153571665519950
03,night,midfog,9374604779912672307
03,noon,wetcloudy,485337699686731145
03,noon,clear,2789604062871983685
03,noon,wetcloudy,10916547003416085534
03,night,hardfog,5385385068517612457
03,sunset,clear,7301241282862442067
03,night,wetcloudy,13391168100502883263
03,night,wet,18038856495950503561
03,night,clear,5546035978844487259
03,night,clear,3265282585684938568
03,noon,cloudy,6930681939619561555
03,noon,clear,7691790121746944145
03,noon,cloudy,16765479532302667149
03,night,clear,10904919837208983882
03,noon,clear,13941183927320429656
03,noon,softrain,13433074113438334701
03,sunset,clear,5109639573171135602
03,night,cloudy,921549164510724901
03,night,wetcloudy,9306753843545679899
03,noon,wetcloudy,2613275754368132165
03,noon,clear,8002105703899122441
03,sunset,softrain,7195675966226600057
03,night,clear,3878777759286442892
03,sunset,wetcloudy,8768327709333870823
03,sunset,clear,15824818162452952136
03,noon,clear,11125063767890782523
03,noon,wet,5035130470099689401
03,noon,wetcloudy,17048585198540718006
03,sunset,clear,13870662933362719617
03,sunset,hardfog,2379448101454206794
03,noon,wetcloudy,6825375989101206130
03,noon,cloudy,10112260513139235407
03,noon,wet,5114940520219045094
03,sunset,cloudy,15132796751765297852
03,noon,hardfog,3930523020445404055
03,noon,cloudy,8266125889789125497
03,sunset,clear,10906326799096355777
03,noon,clear,4830343901097885648
03,noon,cloudy,10452227818269068081
03,night,wet,2535295422501883447
03,sunset,midfog,3593058310059841645
03,noon,clear,10855812706143983179
03,night,clear,3815041422544944881
03,night,softrain,16299244318514371212
03,noon,clear,18128002548447314590
03,sunset,wetcloudy,16120145621460588944
03,noon,clear,18177604882580799911
03,noon,cloudy,4255660022634433835
03,night,wet,13364462050353639189
03,noon,clear,3065355093604685067
03,night,hardfog,11654107375018937104
03,sunset,cloudy,6954570247363966733
03,sunset,clear,1858407697483752297
03,noon,cloudy,7367424841926813548
03,noon,clear,185539094660767560
03,noon,cloudy,3250807410288235580
03,noon,wet,5402879570246336319
03,sunset,cloudy,6482346593942646210
03,noon,cloudy,4743833344780546644
03,sunset,clear,5194541118873653041
03,noon,clear,13896947065951309940
03,sunset,clear,18234118429503270380
03,sunset,midfog,5070753560522467175
03,noon,hardfog,16443288006446203334
03,night,hardrain,2656020146816835472
03,noon,wet,12094366613576033323
03,night,midrain,12812473226322043239
03,night,clear,12336497491270139747
03,night,softrain,17893110055777543171
03,sunset,softrain,16127860894576152466
03,night,softrain,13648144620596315903
03,sunset,hardfog,10531531507413707217
03,night,clear,17000056141604169829
03,noon,wetcloudy,1875946474919313413
03,noon,wetcloudy,12109782868053859541
03,sunset,clear,10277735511049314037
03,noon,midrain,17306276120392662166
03,night,hardrain,18341948727669638098
03,noon,midrain,7238038625259890251
03,noon,hardrain,3395898902447357424
03,noon,wet,15726027158940258595
03,noon,wetcloudy,14342912888357611819
03,sunset,clear,14488344105591876001
03,noon,cloudy,4552108452379831829
03,sunset,wet,5168168015317726429
03,night,hardrain,11642518833097696278
03,night,cloudy,157208675753849152
03,noon,cloudy,5530996237684050022
03,noon,clear,4144518582693343918
03,noon,wetcloudy,2538025175138440732
03,sunset,cloudy,16667315106185281840
03,sunset,hardrain,16304467017492200567
03,noon,clear,5160266600000359669
03,sunset,cloudy,2709325413669111858
03,night,clear,7905737768080129757
03,noon,clear,14301777297573784186
03,noon,clear,2411723765767217816
03,noon,wetcloudy,12115046608637037280
03,sunset,wet,122601422378221705
03,sunset,clear,7208080154197270557
03,night,clear,13995722702355283215
03,noon,clear,16795375566476179168
03,night,hardrain,14512480795077684921
03,night,clear,788000732166347234
03,sunset,midfog,161221179731032710
03,sunset,clear,2680203679858529439
03,sunset,cloudy,11374063642428348701
03,noon,cloudy,14958243003785830256
03,sunset,midrain,5908253779951142875
03,sunset,clear,211691347091962441
03,noon,cloudy,9158823630880690865
03,noon,clear,8791654420227100527
03,noon,cloudy,2872243327711469757
03,night,wet,4267992624135423066
03,night,softrain,10901173203068808070
03,noon,midrain,14490656513661997582
03,sunset,clear,18344213964576092210
03,noon,clear,15700907579882282472
03,noon,wetcloudy,8768931696824901044
03,night,wetcloudy,5655415612031527157
03,noon,clear,8513072026930274701
03,noon,cloudy,14449360265652732171
03,sunset,hardrain,5527522232729063160
03,sunset,cloudy,1189802698311258959
03,sunset,cloudy,16717948520582004086
03,sunset,wet,1044290941444853924
03,noon,hardfog,3489350667210177847
03,sunset,cloudy,14991343909533305513
03,night,wetcloudy,8591350607029510323
03,noon,clear,16595115527040581173
03,night,wetcloudy,11797398096269671202
03,night,wetcloudy,13056792292979891822
03,night,hardfog,17850962747612255035
03,noon,midrain,14664370029730000166
03,noon,cloudy,6738728460707820082
03,night,softrain,16384046785614270490
03,night,clear,10471575934920591043
03,noon,wetcloudy,6941823049577644403
03,noon,midrain,16192755513609027644
03,sunset,wet,2421371245654963585
03,noon,wetcloudy,1428979969845326190
03,noon,clear,14270774102417364856
03,noon,wet,15804285783019149877
03,sunset,clear,7512953641341137613
03,noon,clear,9216685420959397641
03,sunset,wet,8070001436135663031
03,noon,cloudy,4651255499151060594
03,noon,cloudy,15515059580025720467
03,noon,cloudy,10661054310195287729
03,noon,midfog,12693297167830985735
03,sunset,clear,8925526399628171948
03,noon,hardrain,2637022710909459143
03,noon,wet,4364968393962263550
03,sunset,clear,7889385326689644044
03,night,wet,7878498768813685827
03,night,cloudy,5331969958022845167
03,noon,clear,2123042023397582478
03,noon,clear,7681135652014751720
03,noon,wetcloudy,13385735125481364912
03,sunset,softrain,15078223232555857958
03,noon,hardrain,9735952451565086385
03,noon,clear,15244195320236652998
03,night,cloudy,9201849038803992746
03,night,cloudy,3853285052153317758
03,night,clear,3952315817977032766
03,night,hardfog,13680252901939132406
03,sunset,clear,18278130413338065687
03,sunset,wetcloudy,9812459186550748476
03,noon,cloudy,11521571684477542703
03,night,clear,17503464625004926699
03,sunset,clear,684820644350545656
03,noon,clear,2360507207606465913
03,noon,clear,17167481130937747765
03,noon,wet,5661683000730743499
03,sunset,cloudy,15590071687951865301
03,sunset,softrain,2209503437095515205
03,sunset,clear,11894609193422304025
03,noon,cloudy,6862882532015916738
03,noon,hardrain,6732108261027432246
03,night,cloudy,9164149194298521364
03,night,clear,12742089208457845999
03,sunset,cloudy,12405585951306474155
03,noon,cloudy,1922915633944413990
03,noon,clear,12674168968079055177
03,sunset,wetcloudy,7477422969914106177
03,night,clear,17839175152879189083
03,night,clear,12127212434213217439
03,noon,softrain,5859261182673904470
03,night,clear,15788659363040569164
03,noon,clear,9165960414035284532
03,sunset,softrain,2043245735164588944
03,noon,softrain,2516353150204138456
03,noon,clear,4367916439627282490
03,noon,midrain,18227086152218979574
03,night,cloudy,15026372638941077998
03,night,wet,1957456269509912911
03,noon,midfog,1665460562518675299
03,noon,cloudy,15427988593583444936
03,noon,clear,2462043104318793605
03,noon,midrain,16697322860312518541
03,night,wet,336240436748230241
03,night,wetcloudy,6472678733833044684
03,noon,clear,1031948185676628731
03,night,midfog,8266917434024825322
03,noon,clear,13421342621944980844
03,night,hardrain,10326677924348976295
03,noon,hardrain,10684657826089603109
03,night,clear,14764444319376245174
03,noon,clear,3452315830281607661
03,night,cloudy,8378427393633182429
03,noon,midrain,13806620717718890608
03,night,clear,16433933220603463447
03,noon,softrain,12580575488991351003
03,sunset,cloudy,3167449099532529988
03,sunset,hardfog,16412619761183402795
03,noon,cloudy,6495221464692832354
03,night,midrain,17242579371656093111
03,noon,hardrain,10169358026982606349
03,night,softrain,6549877012457690318
03,noon,cloudy,3610307370612350101
03,night,wetcloudy,11632888590697740691
03,sunset,clear,591871293041101298
03,noon,hardfog,13075202353788684348
03,noon,cloudy,12566578146416110736
03,sunset,wetcloudy,4885409750677308560
03,noon,wet,728978092961014596
03,night,clear,8662760242104756343
03,sunset,midrain,8401119813871464471
03,noon,softrain,3900101682219145365
03,noon,clear,10868017725292497789
03,sunset,hardrain,7755262943518383109
03,noon,wetcloudy,17568021530966685450
03,noon,cloudy,13443499349176104763
03,night,clear,5023151470085828156
03,sunset,softrain,2434614539895580183
03,noon,cloudy,3780056997591090813
03,noon,wet,15343531858499684411
03,noon,hardfog,16786006867470778042
03,noon,midfog,4293158583107822494
03,noon,clear,9737944227108750738
03,noon,clear,6685337049265048038
03,sunset,hardrain,7673878701161551230
03,night,clear,2835000150603898854
03,noon,hardrain,2772274500605658238
03,sunset,clear,12225541310160765953
03,night,softrain,17252842365761518436
03,noon,softrain,679575719479184000
03,noon,cloudy,2189392729968657324
03,sunset,clear,13699358208883467137
03,sunset,cloudy,9663194320088028942
03,noon,cloudy,14894421095992302407
03,noon,cloudy,9969399811664481037
03,night,cloudy,16177333911255228014
03,noon,hardfog,1253397655944403740
03,sunset,clear,1625352369111015494
03,noon,hardrain,17872653672963638266
03,sunset,cloudy,1206160041837036777
03,sunset,hardrain,16059244909081588483
03,noon,clear,3037477699977397546
03,sunset,clear,5920379484312116288
03,noon,clear,16884469732191496010
03,sunset,hardrain,4958845534709469639
03,night,wet,10894576782663348431
03,noon,cloudy,1990295104269484505
03,night,clear,9789942244848954688
03,sunset,wetcloudy,5166004010429187155
03,noon,cloudy,9272275017673450081
03,noon,clear,1467057792487716444
03,noon,cloudy,12609369922593590210
03,night,clear,7748829322750395996
03,night,midrain,18273663010661386789
03,sunset,wet,11463819149528371760
03,noon,hardfog,12234671675406081481
03,noon,midfog,13086787599350029953
03,night,clear,17106348957135738482
03,noon,clear,17411570812623884925
03,night,clear,1926418614136237164
03,noon,wetcloudy,10997167068792825186
03,noon,cloudy,6127883080076999277
03,noon,cloudy,1092044488461177358
03,noon,hardrain,1118536575981105327
03,night,cloudy,10686079245159588407
03,sunset,midrain,18222009988785199235
03,noon,clear,9029085343317074826
03,night,hardfog,1571757341415068777
03,noon,hardfog,8666211919148409712
03,night,clear,9871899404855668890
03,night,softrain,10287003710061476483
03,night,midfog,9701014602166619870
03,noon,hardrain,17906890885804689371
03,night,wet,1749217606998614023
03,night,hardrain,9170441093684116646
03,sunset,hardrain,17455281312236277674
03,noon,cloudy,3637643300191991878
03,noon,clear,5076003912955574996
03,night,cloudy,10450127828411092635
03,noon,clear,12815514047708650015
03,noon,wetcloudy,17917194957100360513
03,noon,clear,14447284504117848466
03,noon,wetcloudy,12359118876896577259
03,night,cloudy,14515063275984901035
03,noon,cloudy,1087652928811763757
03,night,wetcloudy,2548489078976027206
03,sunset,clear,2708210700042213539
03,noon,softrain,17986115448754768925
03,noon,wet,7172973006091656503
03,noon,hardrain,16441102635526748959
03,night,clear,17977397740883900266
03,sunset,wetcloudy,4703528128042564218
03,night,clear,14899365447562575576
03,night,wet,17824465011019297559
03,noon,clear,4260664823135975095
03,sunset,clear,11238942156447765322
03,night,hardrain,755994714954202280
03,noon,softrain,16900018080147996989
03,noon,clear,11791750145518587077
03,noon,softrain,11390721965524661851
03,noon,clear,6987931686240946432
03,noon,clear,11466549899996426790
03,sunset,hardrain,2260302998604172032
03,sunset,midrain,2410887738402328589
03,night,cloudy,8028083293162808562
03,noon,softrain,14212735334620632333
03,noon,cloudy,17104698262498256370
03,noon,clear,8073324305704773663
03,noon,wet,2782717179802260948
03,noon,hardrain,4686454654032667683
03,sunset,cloudy,6513352333471211423
03,noon,wetcloudy,3417295037175195732
03,night,clear,4149949558330942233
03,noon,cloudy,16517611504623154441
03,night,hardrain,17182717242046681381
03,night,wet,986393317401545092
03,noon,clear,7627385802587395368
03,noon,cloudy,9696458306380198439
03,noon,wet,11199447987359716773
03,noon,clear,827549125353260742
03,night,cloudy,935221694577633193
03,night,softrain,16769952556783713653
03,night,hardfog,5794384404232514258
03,noon,clear,2497274853542909999
03,sunset,cloudy,620048707916867105
03,noon,midrain,8303120955170601638
03,noon,midfog,7144600650717499415
03,sunset,wetcloudy,3533940875356582355
03,sunset,clear,2155187517183090821
03,noon,midrain,14462697064871089635
03,noon,wet,5280241214564540365
03,noon,cloudy,433703479176406262
03,noon,cloudy,2727545379025854284
03,noon,clear,14168360859893039066
03,night,cloudy,6761448574290859084
03,noon,clear,15760911388605224482
03,night,softrain,11275110244661276833
03,sunset,cloudy,8711938037068723333
03,night,wet,3295981871606687931
03,noon,cloudy,9836704947447628613
03,night,clear,4667097947263761672
03,night,wetcloudy,8582678425187167182
03,sunset,wet,12443685649301528262
03,night,wet,11942441939036443322
03,night,clear,15634321513920890456
03,noon,wet,8150067500729799747
03,noon,cloudy,13404358504921469594
03,sunset,cloudy,16269316969917911328
03,sunset,clear,1544892338871105169
03,noon,cloudy,17992790808081890259
03,noon,clear,10475886622444234369
03,sunset,cloudy,7499091890551333725
03,noon,cloudy,15985811069600435550
03,sunset,wet,11334667912193292511
03,night,clear,3684794348008436556
03,noon,wetcloudy,10156598932119849952
03,night,clear,15014841883627851007
03,sunset,cloudy,2408362959748011266
03,night,clear,7701129723681962990
03,noon,hardfog,9303805941148858972
03,noon,midfog,7939920690922017284
03,noon,clear,16108642585799698478
03,night,clear,13716366429991462658
03,sunset,midrain,14645602149019595760
03,noon,midfog,13125860007729837144
03,noon,midfog,12882932286426226538
03,noon,wetcloudy,9015520485313378409
03,night,clear,14591634698998568472
03,night,clear,17784441753035498612
03,noon,midrain,17072094241527311839
03,night,midrain,14321097410127404475
03,night,cloudy,17190774104221872335
03,night,wet,7969303891952150555
03,night,wet,17456335230434404275
03,noon,cloudy,7506240716990111147
03,noon,wet,9133906616049693385
03,noon,cloudy,1592364012689467974
03,night,cloudy,18399236079684159592
03,noon,wetcloudy,3385906564125515961
03,noon,midfog,14635926429031208732
03,night,clear,8829148476926384971
03,night,clear,11072480289769477197
03,sunset,midrain,6125473210524837899
03,night,hardrain,12964559586178559186
03,noon,wet,15126621282989528388
03,noon,cloudy,8593962607489565780
03,night,clear,4756599912413400660
03,noon,midrain,18241567614871191054
03,night,cloudy,16623908591839652074
03,sunset,clear,7880541136627424774
03,sunset,hardrain,12604457811432804979
03,night,clear,12365378905347703484
03,noon,cloudy,6700814111248479526
03,noon,clear,462041263481762057
03,noon,cloudy,15424646182811789889
03,night,hardrain,12504073526128965185
03,sunset,clear,18284772137019073158
03,night,wetcloudy,15190909667046497774
03,night,clear,12512870962994224842
03,noon,clear,10365540815114811143
03,noon,hardrain,4119400463122491446
03,noon,clear,6416176795007426953
03,sunset,wetcloudy,9559044515822790560
03,sunset,wetcloudy,11716497485765693740
03,noon,wetcloudy,10309122243119001306
03,noon,hardrain,11153738408580039882
03,noon,clear,10313136948263926341
03,noon,hardrain,17149198615091318982
03,noon,clear,11331164861078531795
03,noon,clear,2446126890008116633
03,noon,cloudy,4121045576585124834
03,noon,cloudy,9619102672581464811
03,sunset,clear,2191657533490067880
03,noon,wetcloudy,11228683620207583300
03,noon,hardrain,11662747925122972365
03,noon,wet,10750491995079707111
03,night,wetcloudy,584608753246466408
03,sunset,clear,7426744235137690121
03,noon,hardrain,16843379408623707666
03,noon,cloudy,7902639528723045025
03,noon,midrain,6682901939885771728
03,noon,cloudy,17198927754946004534
03,sunset,clear,1817135227139718978
03,noon,wet,15991360220268999395
03,night,clear,3223059369697764154
03,noon,clear,6714641041115343663
03,night,clear,3481348857619536830
03,noon,cloudy,8894970723811743555
03,night,hardrain,12104598348423186503
03,sunset,cloudy,16229451261933365581
03,night,cloudy,4365726609138554556
03,night,cloudy,4423000242207686065
03,noon,cloudy,7554560844452433026
03,noon,clear,16788344597340124039
03,noon,hardfog,17714216961501500185
03,sunset,clear,7275433281945657563
03,night,clear,4439485104583030275
03,noon,clear,5209181102949801046
03,sunset,clear,10860498459254703168
03,night,clear,15770202422908633534
03,noon,wetcloudy,10822259216044705578
03,sunset,wetcloudy,3387801773676383844
03,sunset,clear,10135768615912508416
03,noon,hardfog,6671283081733571070
03,sunset,clear,2072040453610609838
03,night,clear,10114916030563601229
03,sunset,clear,12760692093383876720
03,noon,softrain,8122654199327510616
03,night,cloudy,10502578192307795924
03,noon,wetcloudy,16998516932352240224
03,sunset,clear,3277797744790581910
03,noon,clear,709468978992988253
03,night,clear,1803956863784352480
03,sunset,clear,7001002890058906698
03,sunset,cloudy,5083722453558985768
03,sunset,wetcloudy,17781760196077961739
03,noon,midrain,16940103057385513968
03,noon,clear,17632903850059932895
03,night,midrain,13770399261871614583
03,noon,hardrain,4547318787242975018
03,sunset,hardrain,17139825579460384
03,sunset,wet,3797237170983283401
03,night,cloudy,9499966127201158731
03,sunset,cloudy,17764568357440394182
03,noon,midrain,10945746612322906686
03,noon,cloudy,6532501037528931307
03,sunset,wetcloudy,2021283665532228986
03,noon,clear,10717451931382875976
03,noon,cloudy,3319590457429507708
03,night,softrain,6596222993465980526
03,sunset,clear,2340881918603488804
03,noon,clear,7105604775382637782
03,noon,wetcloudy,8877998074508850701
03,sunset,wet,8375581654685865307
03,sunset,hardfog,6407466020153520529
03,sunset,clear,13155050499172785038
03,sunset,clear,18219379025187308301
03,noon,clear,10172487852465983248
03,noon,clear,10406158969854180981
03,noon,clear,8832439214650297187
03,night,wet,10458548309936234589
03,noon,clear,4815742304860250732
03,sunset,midrain,7718748156146807413
03,noon,clear,3733827496123011382
03,sunset,hardrain,9211162412954303117
03,noon,clear,8545937951646995487
03,sunset,cloudy,11324129958511262098
03,noon,hardfog,1897472511151156798
03,noon,cloudy,10596521242851125384
03,night,clear,13370776137703636941
03,noon,clear,18182156449845660517
03,noon,clear,6145620014721263213
03,sunset,cloudy,2411388602373351959
03,noon,cloudy,7237366907538814820
03,noon,hardfog,13663020785918949987
03,night,hardrain,2095707601522437620
03,noon,wet,15761794916677436520
03,noon,wet,2554410503959902383
03,noon,cloudy,10701138321270711220
03,sunset,midfog,12207498106842005178
03,sunset,cloudy,3056164301441860223
03,night,cloudy,8446499140501368005
03,sunset,clear,14682322316788769681
03,noon,midfog,8531951455975022070
03,night,hardrain,11812669250937287367
03,night,cloudy,11066599344528674555
03,sunset,hardrain,10060365621978876291
03,noon,clear,9432883172241789691
03,night,softrain,17251438928870664738
03,noon,cloudy,5679327294621054543
03,noon,hardrain,13434625263975019220
03,noon,wetcloudy,3570091364579265790
03,sunset,cloudy,15580017756734005229
03,noon,cloudy,8202846205569376438
03,night,clear,13341825576859337961
03,noon,clear,12229353610233806062
03,night,clear,6749890463845307424
03,noon,clear,14626706749464403392
03,sunset,softrain,4506334629464458842
03,noon,clear,9973196294532072502
03,noon,midfog,8651401274803998827
03,night,clear,13548881720789506902
03,sunset,hardfog,11269635134759981416
03,noon,hardrain,9916502839215957976
03,noon,clear,17156727669446755196
03,sunset,clear,12727380606142173394
03,night,clear,2620303666525352487
03,noon,midrain,7646808218778709278
03,noon,clear,2798730757426274173
03,sunset,cloudy,11375768856033796170
03,sunset,cloudy,8443790049307123346
03,sunset,midrain,15674800513181759283
03,night,cloudy,10334634194914718758
03,noon,wetcloudy,15289483379879925539
03,noon,midrain,9566925832278939076
03,sunset,clear,14403192286328808659
03,sunset,cloudy,2675496677511753463
03,night,clear,3391894838938811147
03,night,midrain,2777196245843843575
03,noon,hardfog,2955607378367268968
03,noon,clear,5557236261999442920
03,sunset,wet,13748140060155762048
03,noon,clear,7353511679452374864
03,night,clear,14974796351323103638
03,noon,hardfog,7056306991504465217
03,noon,wetcloudy,9102176144352918899
03,sunset,clear,6861889874757545802
03,noon,softrain,7111451033652598314
03,noon,clear,18287151319615232609
03,sunset,clear,9096975223359555700
03,night,cloudy,16777208794475220119
03,noon,clear,4730957279780010149
03,noon,clear,10504169925241654880
03,noon,wet,1767461661845665866
03,sunset,clear,8252133122785336602
03,noon,wet,7699573821596947569
03,night,clear,3311557592655805923
03,night,clear,6585534318952176803
03,noon,clear,15134394913700598430
03,noon,cloudy,13195610062665762657
03,noon,hardfog,15699826807256070998
03,noon,wetcloudy,3361596822989940575
03,sunset,clear,14942383669871476755
03,noon,wet,11180418247971873938
03,noon,clear,8431561336819627937
03,noon,clear,11150667759267058066
03,noon,wetcloudy,3532266103752016934
03,night,clear,16700702723686257212
03,night,midfog,2606116725094085683
03,sunset,hardfog,5804155864797379827
03,noon,cloudy,6959810893446555582
03,noon,midfog,17979473402755156511
03,noon,clear,9687581735485515021
03,noon,wetcloudy,5715076665762741159
03,sunset,wetcloudy,13700029152398029844
03,noon,wet,5260854538963614946
03,night,hardfog,522983727897498516
03,noon,softrain,14381851871476500654
03,sunset,midrain,11001686081382825160
03,noon,clear,12809641123812233984
03,night,clear,17819380943479565873
03,sunset,clear,11368058047279509967
03,night,clear,10184338500054598463
03,noon,wetcloudy,18122580914586096305
03,sunset,wet,4346984380613687148
03,noon,clear,17112200006797713398
03,noon,cloudy,2984097023465150976
03,noon,midrain,11686127313728956672
03,noon,cloudy,9790356534351401217
03,noon,wetcloudy,14235958913078538861
03,night,clear,17679681093162878829
03,sunset,clear,7597506772332107424
03,noon,softrain,7516110603809263466
03,sunset,clear,5603970717680819853
03,noon,wet,4820871436012417046
03,noon,wetcloudy,15626176714723188074
03,night,clear,16618805199198706632
03,night,clear,17276997161693673036
03,sunset,hardfog,3923801762632271434
03,night,midfog,5561154762371124989
03,night,hardrain,5843927664565297188
03,sunset,clear,5317055896510105612
03,night,cloudy,10564057432374074542
03,noon,clear,5560109848278917661
03,sunset,cloudy,6984105656973582489
03,night,clear,15922237642301737519
03,night,cloudy,17312170816718634449
03,night,wet,6808555489078054382
03,noon,wet,12382528784717207091
03,noon,clear,5265534440934572423
03,noon,clear,454643796695515437
03,noon,cloudy,8661412901603708889
03,night,wetcloudy,5672180065378073916
03,night,clear,17477567190087418065
03,noon,cloudy,12251833964545368092
03,night,softrain,10500599838140157661
03,night,clear,7089444139788306136
03,sunset,wetcloudy,9826034848383876393
03,noon,cloudy,15034553905005040314
03,noon,wetcloudy,16274566543066655144
03,noon,cloudy,750589147063631532
03,sunset,cloudy,13921987780785591512
03,sunset,clear,14140781353404769405
03,noon,wet,13456331093920252727
03,noon,clear,6771019700146028431
03,noon,wetcloudy,17967171499469862479
03,sunset,clear,13741834324078981312
03,noon,clear,191906255528978692
03,noon,hardfog,16915942721417843196
03,night,midrain,14058245678033191211
03,night,wetcloudy,17690854483693122108
03,sunset,softrain,8068661099374508804
03,noon,midfog,16094891944926519223
03,noon,hardfog,3701060464518623338
03,sunset,clear,12345069882129889550
03,sunset,clear,3348201040899426573
03,noon,clear,3884269160233784818
03,noon,clear,8586030945771228570
03,noon,midfog,6541577790878968027
03,noon,clear,17699903671095801819
03,sunset,wetcloudy,6150123279674226798
03,night,clear,14037195014816266444
03,noon,cloudy,14342329814848813355
03,noon,softrain,12907961906062120120
03,night,wetcloudy,1028267539941544871
03,night,hardrain,8623468402680244002
03,night,clear,13021970574646535123
03,night,midrain,4256730255713756506
03,noon,wetcloudy,12158169899150830440
03,sunset,clear,11023917648291447208
03,night,clear,15100660555752113172
03,noon,clear,15154324578247317974
03,noon,midrain,15351842928656646966
03,night,wet,12818567851123783572
03,noon,cloudy,962254602995176952
03,noon,clear,1747989532552328262
03,noon,clear,3759952149827277137
03,noon,clear,11151711722750803463
03,night,clear,11711583624146027422
03,noon,cloudy,13869394774010144863
03,noon,clear,581214499607887309
03,sunset,clear,13483530735144788811
03,noon,midfog,11225140265032894537
03,noon,cloudy,16212104418666610082
03,night,clear,12638957432089265484
03,sunset,softrain,10608898427488577838
03,sunset,cloudy,15635997232229472303
03,noon,softrain,7919258220254166622
03,noon,clear,9346134807977741081
03,night,clear,7804682389622695950
03,sunset,cloudy,9008270970546256745
03,sunset,cloudy,1098240231096370909
03,noon,softrain,5755205539435806374
03,noon,softrain,9155502704135452019
03,noon,midrain,13154986534013693520
03,night,clear,14007193445196274365
03,sunset,cloudy,9071695923593783259
03,night,wetcloudy,13544521398616738379
03,sunset,cloudy,17929770649078123588
03,noon,clear,7741093299174106135
03,noon,midrain,15049943399317044702
03,night,wetcloudy,18431202303603111868
03,noon,clear,2959825721794395829
03,noon,hardrain,2011896987018126996
03,sunset,midrain,4862137124680407829
03,noon,midrain,9505242424709563368
03,sunset,wetcloudy,4493863297891675699
03,night,clear,912138846734156668
03,noon,clear,12184259658833244234
03,noon,clear,9121023230115087730
03,noon,softrain,14071632617016134610
03,sunset,clear,287623357788911146
03,night,hardrain,5479290500223013900
03,sunset,softrain,625811677893609388
03,sunset,softrain,12260498017142801936
03,night,wet,11683982314251614371
03,night,cloudy,8717535721964289956
03,night,hardrain,16423736484540733687
03,night,softrain,17251317769452464473
03,noon,cloudy,10997554226733929249
03,noon,clear,10770949053417025865
03,sunset,clear,10333558994312254948
03,noon,wet,16534081973635533222
03,night,midfog,17834834226648625693
03,noon,clear,15903555644529048520
03,noon,clear,3581778619591404291
03,noon,cloudy,7782559770295119866
03,noon,clear,16644172762877810982
03,night,cloudy,3251818859944748960
03,sunset,clear,14747331128197622912
03,sunset,clear,7223844701613493612
03,noon,wetcloudy,6700697615757432476
03,night,wetcloudy,2446741610396562207
03,noon,clear,17788814385952074132
03,noon,hardrain,4271439645169915167
03,noon,wetcloudy,7187056328062960961
03,night,clear,6677930157423091494
03,sunset,cloudy,11443334669313119447
03,noon,clear,10114897979623276844
03,noon,wet,13770521570106970333
03,noon,cloudy,16587880888334229254
03,night,clear,2230794044543677938
03,sunset,clear,14133704843885223006
03,night,hardrain,7056741134956488911
03,noon,softrain,2216396057574789567
03,night,hardrain,6725925142462558524
03,noon,clear,16429478213312171865
03,noon,softrain,16095925766226662844
03,sunset,midrain,8788606372945768283
03,noon,midfog,8496262222975392239
03,noon,hardrain,4499234878564541507
